,First,End,FirstWord,EndWord,FirstCUI,EndCUI,Distance,ScoreUMLS,Sentence,Document,Label
2866,1058,1064,fistula,perforation,C0016169,C0549099,14,0,186,35132569,RB
2867,1121,1126,fibrin glue,mean healing,C0016004,C0043240,13,2,197,35132569,RO
2868,1126,1130,mean healing,fibrin glue,C0043240,C0016004,7,0,197,35132569,RO
2869,1177,1179,technique,technical,C0025664,C0449851,7,0,204,35132569,RO
2870,1188,1192,Bariatric Surgery position,technique,C1456587,C0025664,13,0,205,35132569,AQ
2871,1261,1262,cause,fistula,C0015127,C0016169,2,0,213,35132569,QB
2872,1308,1309,nausea,vomiting,C0027497,C0042963,2,0,223,35132569,RO
2873,1407,1408,anatomy,physiology,C0002808,C0031842,2,0,241,35132569,RO
2874,55,57,fluoroscopic esophagram,upper gi study,C1318509,C0203057,3,0,6,35037179,PAR
2875,108,115,survival,relative survival,C0038952,C1711356,15,0,14,35037179,CHD
2876,110,112,multimodal therapy,chemoradiation,C0009429,C0436307,3,0,14,35037179,CHD
2877,128,136,risk,incidence,C0035647,C0021149,15,0,14,35037179,RO
2878,134,136,morbidity,incidence,C0026538,C0021149,3,0,14,35037179,RQ
2879,134,136,morbidity,incidence,C0026538,C0021149,3,0,14,35037179,CHD
2880,134,136,morbidity,incidence,C0026538,C0021149,3,0,14,35037179,RN
2881,204,207,imaging,diagnostic test,C0011923,C0086143,8,1,20,35037179,PAR
2882,219,221,evaluation,radiologic assessment,C0220825,C0031809,11,0,22,35037179,RO
2883,282,283,evaluation,assess,C0220825,C1516048,3,1,28,35037179,RO
2884,287,289,fluoroscopic esophagram,upper GI series,C1318509,C0203057,4,0,28,35037179,PAR
2885,288,289,CT esophagram,upper GI series,C1318509,C0203057,2,3,28,35037179,PAR
2886,307,308,tachycardia,arrhythmia,C0039231,C0003811,1,3,30,35037179,PAR
2887,307,308,tachycardia,arrhythmia,C0039231,C0003811,1,3,30,35037179,RQ
2888,307,308,tachycardia,arrhythmia,C0039231,C0003811,1,3,30,35037179,RB
2889,311,315,pleural effusion,swell,C0032227,C0013604,10,0,30,35037179,PAR
2890,326,328,clinical symptom,symptomatic,C1457887,C0231220,7,0,31,35037179,RO
2891,338,339,individual,patient,C0027361,C0030705,1,0,33,35037179,CHD
2892,391,399,neoadjuvant chemoradiation,neoadjuvant care,C0600558,C0600558,17,0,42,35037179,SY
2893,470,474,endoscopic stenting,surgically,C0014245,C0543467,5,0,51,35037179,RO
2894,605,606,evaluate,radiologic assessment,C0220825,C0031809,5,1,67,35037179,RO
2895,732,736,image,imaging,C0011923,C0011923,11,0,82,35037179,RQ
2896,732,736,image,imaging,C0011923,C0011923,11,0,82,35037179,SY
2897,732,737,image,imaging,C0011923,C0011923,16,1,82,35037179,RQ
2898,732,737,image,imaging,C0011923,C0011923,16,1,82,35037179,SY
2899,127,132,colon cancer,colorectal cancer,C0007102,C0009402,8,0,18,32012414,PAR
2900,127,132,colon cancer,colorectal cancer,C0007102,C0009402,8,0,18,32012414,RQ
2901,127,132,colon cancer,colorectal cancer,C0007102,C0009402,8,0,18,32012414,SY
2902,127,132,colon cancer,colorectal cancer,C0007102,C0009402,8,0,18,32012414,RO
2903,131,132,rectal cancer,colorectal cancer,C0007113,C0009402,2,8,18,32012414,PAR
2904,131,132,rectal cancer,colorectal cancer,C0007113,C0009402,2,8,18,32012414,RQ
2905,131,132,rectal cancer,colorectal cancer,C0007113,C0009402,2,8,18,32012414,SY
2906,131,132,rectal cancer,colorectal cancer,C0007113,C0009402,2,8,18,32012414,RB
2907,197,198,individual,patient,C0027361,C0030705,1,0,29,32012414,CHD
2908,261,265,record,registry,C0034869,C0034975,7,0,36,32012414,CHD
2909,287,295,cancer registry,registry,C0805443,C0034975,18,0,40,32012414,RB
2910,345,351,relative survival,survival,C1711356,C0038952,15,0,47,32012414,PAR
2911,370,377,evaluate,assess,C0220825,C1516048,17,0,49,32012414,RO
2912,390,391,danish population,population,C0032659,C0032659,4,0,51,32012414,RQ
2913,390,391,danish population,population,C0032659,C0032659,4,0,51,32012414,SY
2914,394,398,anastomotic leak,anastomotic line,C0919691,C0677554,14,9,52,32012414,RO
2915,482,485,right hemicolectomy,sigmoid colectomy,C0192861,C0192866,6,5,62,32012414,PAR
2916,484,485,leave hemicolectomy,sigmoid colectomy,C0192865,C0192866,2,4,62,32012414,PAR
2917,484,485,leave hemicolectomy,sigmoid colectomy,C0192865,C0192866,2,4,62,32012414,CHD
2918,488,490,laparoscopic procedure,laparoscopic approach,C0031150,C0393360,9,2,63,32012414,RO
2919,721,726,anastomotic leak,treatment,C0919691,C0039798,13,0,99,32012414,AQ
2920,751,753,overall survival,survival,C4086681,C0038952,5,1,103,32012414,PAR
2921,751,757,overall survival,survival,C4086681,C0038952,19,0,103,32012414,PAR
2922,752,753,relative survival,survival,C1711356,C0038952,3,0,103,32012414,PAR
2923,752,757,relative survival,survival,C1711356,C0038952,17,0,103,32012414,PAR
2924,754,756,diagnosis,disease,C0011900,C0012634,6,2,103,32012414,RO
2925,761,765,relative survival,survival,C1711356,C0038952,11,0,104,32012414,PAR
2926,828,832,tumour–host,treatment,C0027651,C0039798,17,8,112,32012414,AQ
2927,910,911,individual,patient,C0027361,C0030705,1,0,121,32012414,CHD
2928,1054,1055,treatment,anastomotic leak,C0039798,C0919691,2,0,138,32012414,QB
2929,48,53,stoma,end stoma,C1955856,C1955856,10,0,7,21600561,SY
2930,102,105,mortality,mortality rate,C0026565,C0026565,6,0,16,21600561,RQ
2931,102,105,mortality,mortality rate,C0026565,C0026565,6,0,16,21600561,SY
2932,116,118,fecal discharge,drain,C0012621,C0013103,5,0,18,21600561,RO
2933,136,137,ileostomy,distal bowel,C0020883,C0021853,2,0,19,21600561,RO
2934,137,140,distal bowel,abdominal cavity,C0021853,C0230168,7,0,19,21600561,RO
2935,158,162,treat,salvage,C0087111,C0085405,7,0,20,21600561,CHD
2936,220,225,loop ileostomy,end ileostomy,C0023985,C0020883,14,0,27,21600561,PAR
2937,220,225,loop ileostomy,end ileostomy,C0023985,C0020883,14,0,27,21600561,RB
2938,234,238,mortality,death,C0026565,C0011065,14,0,30,21600561,RO
2939,244,245,operation,surgery,C0543467,C0038894,3,0,31,21600561,RQ
2940,244,245,operation,surgery,C0543467,C0038894,3,0,31,21600561,SY
2941,347,352,anastomosis,reanastomosis,C0332853,C0677554,9,0,46,21600561,RO
2942,349,353,loop ileostomy,ileostomy,C0023985,C0020883,7,0,46,21600561,PAR
2943,349,353,loop ileostomy,ileostomy,C0023985,C0020883,7,0,46,21600561,RB
2944,375,376,surgeon,operation,C0582175,C0543467,4,1,51,21600561,RO
2945,401,402,anastomotic leakage,treatment,C0919691,C0039798,1,1,58,21600561,AQ
2946,406,407,copd,chronic obstructive pulmonary disease,C0024117,C0024117,1,1,59,21600561,RQ
2947,406,407,copd,chronic obstructive pulmonary disease,C0024117,C0024117,1,1,59,21600561,SY
2948,423,424,anastomotic leakage,treatment,C0919691,C0039798,1,1,63,21600561,AQ
2949,474,476,die,death,C0011065,C0011065,6,0,75,21600561,RQ
2950,474,476,die,death,C0011065,C0011065,6,0,75,21600561,SY
2951,474,476,die,death,C0011065,C0011065,6,0,75,21600561,RO
2952,505,506,advanced age,prostate cancer,C0001792,C0376358,2,1,81,21600561,CHD
2953,528,534,comorbidity,disease,C0009488,C0012634,14,0,83,21600561,RO
2954,593,594,anastomotic leak,etiology,C0919691,C0015127,2,1,96,21600561,AQ
2955,702,706,colorectal surgeon,surgeon,C0586901,C0582175,18,0,109,21600561,PAR
2956,749,753,decrease,reduce,C0547047,C0392756,15,0,115,21600561,RO
2957,783,787,rectum,rectal,C0034896,C0205052,14,0,118,21600561,RO
2958,862,864,end ileostomy,loop ileostomy,C0020883,C0023985,3,1,127,21600561,CHD
2959,862,864,end ileostomy,loop ileostomy,C0020883,C0023985,3,1,127,21600561,RN
2960,891,895,procedure,surgical,C0184661,C0543467,16,0,131,21600561,CHD
2961,891,895,procedure,surgical,C0184661,C0543467,16,0,131,21600561,RN
2962,891,895,procedure,surgical,C0184661,C0543467,16,0,131,21600561,RO
2963,109,111,hospital,institution,C0019994,C0018704,6,0,16,26567149,PAR
2964,109,111,hospital,institution,C0019994,C0018704,6,0,16,26567149,RQ
2965,109,111,hospital,institution,C0019994,C0018704,6,0,16,26567149,RB
2966,114,115,colorectal resection,colonic,C0192866,C0009368,2,0,17,26567149,RO
2967,119,126,procedure,primary anastomosis,C0025664,C0677554,16,0,18,26567149,QB
2968,123,126,anastomosis,primary anastomosis,C0332853,C0677554,7,4,18,26567149,RO
2969,124,126,anastomotic leak,primary anastomosis,C0919691,C0677554,4,0,18,26567149,RO
2970,155,158,compute tomography scan,CT scan,C0860888,C0040405,8,4,20,26567149,PAR
2971,155,158,compute tomography scan,CT scan,C0860888,C0040405,8,4,20,26567149,RO
2972,157,158,conventional x-ray,CT scan,C0043299,C0040405,2,0,20,26567149,RN
2973,157,158,conventional x-ray,CT scan,C0043299,C0040405,2,0,20,26567149,RO
2974,262,264,metastasis,metastatic disease,C0027627,C0027627,4,0,39,26567149,RQ
2975,262,264,metastasis,metastatic disease,C0027627,C0027627,4,0,39,26567149,SY
2976,291,293,palliative therapy,palliative best-supportive care,C0030231,C0030231,6,0,40,26567149,RQ
2977,291,293,palliative therapy,palliative best-supportive care,C0030231,C0030231,6,0,40,26567149,SY
2978,295,300,anastomotic leak,anastomotic leak rate,C0919691,C0919691,11,9,41,26567149,SY
2979,362,365,colorectal cancer,colon cancer,C0009402,C0007102,5,10,47,26567149,RQ
2980,362,365,colorectal cancer,colon cancer,C0009402,C0007102,5,10,47,26567149,CHD
2981,362,365,colorectal cancer,colon cancer,C0009402,C0007102,5,10,47,26567149,SY
2982,362,365,colorectal cancer,colon cancer,C0009402,C0007102,5,10,47,26567149,RO
2983,380,387,leave colon cancer,colon cancer,C0007102,C0007102,14,1,49,26567149,PAR
2984,380,387,leave colon cancer,colon cancer,C0007102,C0007102,14,1,49,26567149,RQ
2985,380,387,leave colon cancer,colon cancer,C0007102,C0007102,14,1,49,26567149,CHD
2986,380,387,leave colon cancer,colon cancer,C0007102,C0007102,14,1,49,26567149,SY
2987,414,419,anterior rectosigmoid resection,rectum,C0193063,C0034896,16,4,52,26567149,RO
2988,415,419,partial mesorectal excision,rectum,C1273428,C0034896,12,0,52,26567149,RO
2989,419,423,rectum,rectal resection,C0034896,C0193062,11,0,52,26567149,RO
2990,423,427,rectal resection,rectum,C0193062,C0034896,12,0,52,26567149,RO
2991,427,428,rectum,anterior rectosigmoid resection,C0034896,C0193063,4,0,52,26567149,RO
2992,481,483,interleukin -6,il-1,C0021764,C0021755,4,0,58,26567149,CHD
2993,481,483,interleukin -6,il-1,C0021764,C0021755,4,0,58,26567149,RN
2994,512,513,study diabete,risk factor,C0011849,C0035648,4,1,61,26567149,RO
2995,513,518,risk factor,not diabete,C0035648,C0011849,18,3,61,26567149,RO
2996,518,519,not diabete,risk factor,C0011849,C0035648,3,1,61,26567149,RO
2997,15,17,surgical reintervention,minimally invasive colorectal surgery,C0543467,C0282624,5,1,1,25060688,CHD
2998,33,36,laparoscopy,laparoscopic reintervention,C0031150,C0031150,5,0,3,25060688,RQ
2999,33,36,laparoscopy,laparoscopic reintervention,C0031150,C0031150,5,0,3,25060688,SY
3000,36,37,laparoscopic reintervention,laparoscopy,C0031150,C0031150,2,0,3,25060688,RQ
3001,36,37,laparoscopic reintervention,laparoscopy,C0031150,C0031150,2,0,3,25060688,SY
3002,64,69,anastomotic leakage,postoperative complication,C0919691,C0032787,14,2,9,25060688,PAR
3003,107,113,laparoscopic surgery,laparoscopic approach,C0751429,C0031150,18,1,15,25060688,RB
3004,118,121,laparoscopic reintervention,laparoscopic surgery,C0031150,C0751429,10,0,16,25060688,RN
3005,120,121,minimally invasive surgical procedure,laparoscopic surgery,C0282624,C0751429,2,0,16,25060688,RO
3006,140,141,minimally invasive surgery,laparoscopic surgery,C0282624,C0751429,2,0,19,25060688,RO
3007,141,142,laparoscopic surgery,hand-assisted laparoscopic surgery,C0751429,C2936499,1,0,19,25060688,CHD
3008,157,159,surgical reintervention,minimally invasive colorectal surgery,C0543467,C0282624,5,1,22,25060688,CHD
3009,216,217,anastomosis repair,reanastomosis,C0677554,C0677554,5,0,32,25060688,SY
3010,217,218,anastomosis repair,reanastomosis,C0677554,C0677554,2,0,32,25060688,SY
3011,244,249,laparoscopic approach,laparoscopic reintervention,C0393360,C0031150,15,0,37,25060688,RO
3012,299,300,surgical reintervention,operation,C0543467,C0543467,3,0,48,25060688,RQ
3013,299,300,surgical reintervention,operation,C0543467,C0543467,3,0,48,25060688,SY
3014,300,301,operation,surgical reintervention,C0543467,C0543467,1,0,48,25060688,RQ
3015,300,301,operation,surgical reintervention,C0543467,C0543467,1,0,48,25060688,SY
3016,300,303,operation,surgical reintervention,C0543467,C0543467,7,0,48,25060688,RQ
3017,300,303,operation,surgical reintervention,C0543467,C0543467,7,0,48,25060688,SY
3018,378,381,laparoscopic reintervention,laparoscopic surgery,C0031150,C0751429,9,0,63,25060688,RN
3019,380,381,minimally invasive surgery,laparoscopic surgery,C0282624,C0751429,2,0,63,25060688,RO
3020,384,389,anastomotic leakage,postoperative complication,C0919691,C0032787,16,2,64,25060688,PAR
3021,409,410,bacteremia,endotoxemia,C0004610,C0376618,2,1,66,25060688,CHD
3022,409,410,bacteremia,endotoxemia,C0004610,C0376618,2,1,66,25060688,RO
3023,409,414,bacteremia,sepsis,C0004610,C0036690,13,2,66,25060688,RQ
3024,409,414,bacteremia,sepsis,C0004610,C0036690,13,2,66,25060688,RB
3025,410,414,endotoxemia,sepsis,C0376618,C0036690,11,1,66,25060688,RO
3026,459,462,septic complication,postoperative complication,C0009566,C0032787,11,1,74,25060688,CHD
3027,459,462,septic complication,postoperative complication,C0009566,C0032787,11,1,74,25060688,RO
3028,459,462,septic complication,postoperative complication,C0009566,C0032787,11,1,74,25060688,RN
3029,466,469,postoperative complication,complication,C0032787,C0009566,9,1,75,25060688,PAR
3030,466,469,postoperative complication,complication,C0032787,C0009566,9,1,75,25060688,RO
3031,466,469,postoperative complication,complication,C0032787,C0009566,9,1,75,25060688,RB
3032,486,487,laparoscopic approach,laparoscopy,C0393360,C0031150,1,0,77,25060688,RO
3033,493,494,postoperative complication,anastomotic leakage,C0032787,C0919691,3,1,78,25060688,CHD
3034,535,536,re-laparoscopy,laparoscopy,C0031150,C0031150,2,0,86,25060688,RQ
3035,535,536,re-laparoscopy,laparoscopy,C0031150,C0031150,2,0,86,25060688,SY
3036,550,552,laparoscopic reintervention,laparoscopic surgery,C0031150,C0751429,5,1,89,25060688,RN
3037,557,559,laparoscopic reintervention,laparoscopic surgery,C0031150,C0751429,6,1,91,25060688,RN
3038,605,608,carcinoid tumor,malignancy,C0007095,C0006826,9,1,100,25060688,PAR
3039,640,642,laparoscopic reintervention,laparoscopic colorectal surgery,C0031150,C0751429,5,1,107,25060688,RN
3040,641,645,anastomotic leakage,postoperative complication,C0919691,C0032787,13,1,107,25060688,PAR
3041,25,29,anastomotic leak,anastomotic leakage,C0919691,C0919691,6,0,3,33781586,SY
3042,25,32,anastomotic leak,anastomotic leakage,C0919691,C0919691,15,0,3,33781586,SY
3043,41,44,end stoma,ileostomy,C1955856,C0020883,6,0,3,33781586,RO
3044,42,48,salvage,treat,C0085405,C0087111,16,1,3,33781586,PAR
3045,70,75,decrease,reduce,C0205216,C0392756,10,0,6,33781586,RO
3046,71,77,morbidity,late morbidity,C0026538,C0026538,12,1,6,33781586,RQ
3047,71,77,morbidity,late morbidity,C0026538,C0026538,12,1,6,33781586,SY
3048,81,86,laparoscopy,type b 3 laparoscopy,C0031150,C0031150,15,3,7,33781586,RQ
3049,81,86,laparoscopy,type b 3 laparoscopy,C0031150,C0031150,15,3,7,33781586,SY
3050,77,82,tme,rectum,C1273428,C0034896,17,5,14,33006668,RO
3051,175,178,chemotherapy,chemoradiotherapy,C0013216,C0436307,5,0,29,33006668,CHD
3052,221,225,ethical standard,ethical guideline,C0038137,C0162791,15,1,33,33006668,QB
3053,244,246,tumor,rb,C0027651,C0035335,5,8,38,33006668,CHD
3054,244,246,tumor,rb,C0027651,C0035335,5,8,38,33006668,RN
3055,273,274,pelvis,lateral pelvis,C0030797,C0030797,5,1,43,33006668,RQ
3056,273,274,pelvis,lateral pelvis,C0030797,C0030797,5,1,43,33006668,SY
3057,273,275,pelvis,pelvic,C0030797,C0030797,11,1,43,33006668,RQ
3058,273,275,pelvis,pelvic,C0030797,C0030797,11,1,43,33006668,SY
3059,274,275,lateral pelvis,pelvic,C0030797,C0030797,5,1,43,33006668,RQ
3060,274,275,lateral pelvis,pelvic,C0030797,C0030797,5,1,43,33006668,SY
3061,285,286,lateral pelvis,pelvic,C0030797,C0030797,5,1,46,33006668,RQ
3062,285,286,lateral pelvis,pelvic,C0030797,C0030797,5,1,46,33006668,SY
3063,298,304,peritonitis,inflammation,C0031154,C0021368,11,1,46,33006668,RB
3064,455,456,AL,al,C0001895,C0001895,2,0,77,33006668,SY
3065,475,476,AL,al,C0001895,C0001895,2,0,79,33006668,SY
3066,550,556,stomal,stoma,C1955856,C1955856,14,0,89,33006668,SY
3067,720,724,pelvic,narrow pelvi,C0030797,C1848103,9,1,116,33006668,CHD
3068,737,739,surgeon,operation,C0582175,C0543467,8,1,119,33006668,RO
3069,740,742,skeletal structure,muscle,C0037253,C0026845,9,0,119,33006668,RO
3070,741,742,soft tissue,muscle,C0225317,C0026845,4,1,119,33006668,CHD
3071,98,100,colorectal cancer,cancer,C0009402,C0006826,6,1,18,31802217,PAR
3072,268,271,readmission,hospitalization,C0184666,C0019993,9,1,42,31802217,RB
3073,271,274,hospitalization,length of stay,C0019993,C0023303,6,1,42,31802217,RO
3074,271,274,hospitalization,length of stay,C0019993,C0023303,6,1,42,31802217,RN
3075,271,274,hospitalization,length of stay,C0019993,C0023303,6,1,42,31802217,CHD
3076,325,328,study,device study,C0008972,C0008972,9,1,46,31802217,RQ
3077,325,328,study,device study,C0008972,C0008972,9,1,46,31802217,SY
3078,328,333,device study,study,C0008972,C0008972,17,0,46,31802217,RQ
3079,328,333,device study,study,C0008972,C0008972,17,0,46,31802217,SY
3080,329,332,primary endpoint,endpoint,C2986535,C2349179,7,2,46,31802217,PAR
3081,379,381,vacuum system,vacuum application,C0042221,C0042221,8,0,53,31802217,RQ
3082,379,381,vacuum system,vacuum application,C0042221,C0042221,8,0,53,31802217,SY
3083,401,402,health measurement,questionnaire,C0242485,C0034394,1,0,56,31802217,RN
3084,406,408,bowel incontinence,diarrhea,C0015732,C0011991,2,1,56,31802217,RO
3085,414,418,assess,clinical investigation,C1516048,C1261322,8,0,57,31802217,RO
3086,515,516,vacuum tube,vacuum system,C0042221,C0042221,6,0,69,31802217,RQ
3087,515,516,vacuum tube,vacuum system,C0042221,C0042221,6,0,69,31802217,SY
3088,545,546,patient,hospitalize,C0030705,C0701159,2,0,77,31802217,RO
3089,575,580,colonic mucosa,colonic wall,C0227349,C0734007,16,0,81,31802217,PAR
3090,575,580,colonic mucosa,colonic wall,C0227349,C0734007,16,0,81,31802217,RO
3091,575,580,colonic mucosa,colonic wall,C0227349,C0734007,16,0,81,31802217,RB
3092,600,603,study,clinical trial,C0008972,C0008976,7,1,84,31802217,CHD
3093,600,603,study,clinical trial,C0008972,C0008976,7,1,84,31802217,RN
3094,671,674,implant,implantation,C0021102,C0021107,8,3,101,31802217,RO
3095,791,793,anastomotic leakage,anastomosis healing,C0919691,C0677554,3,1,117,31802217,RO
3096,812,815,peritonitis,abdominal lavage,C0031154,C0000726,6,9,120,31802217,PAR
3097,877,879,ostomy,stoma,C0029473,C1955856,4,1,130,31802217,RQ
3098,934,943,incidence,morbidity,C0021149,C0026538,17,0,136,31802217,PAR
3099,934,943,incidence,morbidity,C0021149,C0026538,17,0,136,31802217,RQ
3100,934,943,incidence,morbidity,C0021149,C0026538,17,0,136,31802217,RB
3101,953,954,ileostomy,ostomy,C0020883,C0029473,4,0,138,31802217,RQ
3102,953,954,ileostomy,ostomy,C0020883,C0029473,4,0,138,31802217,RB
3103,953,957,ileostomy,ostomy,C0020883,C0029473,16,4,138,31802217,RQ
3104,953,957,ileostomy,ostomy,C0020883,C0029473,16,4,138,31802217,RB
3105,1077,1084,anastomosis,anastomotic healing,C0332853,C0677554,19,0,155,31802217,RO
3106,1111,1112,surgical procedure,hepatectomy,C0543467,C0019144,3,0,159,31802217,CHD
3107,1111,1112,surgical procedure,hepatectomy,C0543467,C0019144,3,0,159,31802217,RN
3108,1321,1324,patient selection,patient management,C0242802,C0030677,6,1,192,31802217,PAR
3109,24,29,randomized trial,randomize,C0034656,C0034656,11,2,3,30903276,SY
